Zinfandel,zesty_loaded,loaded_spice,spice_offering,offering_aromas,aromas_dark,dark_cherry,cherry_licorice,licorice_lead,lead_lively,lively_plum,plum_toasty,toasty_sage,sage_anise,anise_flavors,flavors_finishes,finishes_ripe,ripe_briary,briary_tannins,tannins_drink,,,,
Zinfandel,taps_true,true_potential,potential_sleek,sleek_light-footed,light-footed_rich,rich_structured,structured_aromas,aromas_wild,wild_flowers,flowers_raspberry,raspberry_cinnamon,cinnamon_open,open_graceful,graceful_cherry,cherry_fresh,fresh_sage,sage_pepper,p,,,,,
Zinfandel,abundant_blackberry,blackberry_fruit,fruit_overlain,overlain_attractive,attractive_veneer,veneer_dusty-earth,dusty-earth_spice,spice_deep,deep_well-defined,well-defined_nose,nose_complex,complex_flavors,flavors_follow,follow_deep,deep_well-fruited,well-fr,,,,,,,
Zinfandel,also_done,done_outstanding,outstanding_job,job_well-known,well-known_highly,highly_popular,popular_sin,sin_blend,blend_aged,aged_wood,wood_although,although_oak,oak_means,means_obvious,obvious_component,component_brambleberry,brambleberry_black,black_cher,,,,,
Zinfandel,absolutely_beautiful,beautiful_must-have,must-have_restaurant,restaurant_lists,lists_pure,pure_complex,complex_blackberries,blackberries_cherries,cherries_cola,cola_mocha,mocha_wonderful,wonderful_spices,spices_erupting,erupting_way,way_though,though_eleg,,,,,,,
Zinfandel,absolutely_glorious,glorious_effort,effort_mead,mead_atlas,atlas_peak,peak_world,world_boasts,boasts_dense,dense_purple,purple_color,color_along,along_abundant,abundant_notes,notes_sweet,sweet_black,black_cherries,cherries_black,black_currants,currants_li,,,,
Zinfandel,excellent_value,value_good,good_sophisticate,sophisticate_exhibits,exhibits_dark,dark_plum,plum_ruby,ruby_color,color_big,big_berry,berry_fruit,fruit_touch,touch_oak,oak_barrel-aging,barrel-aging_medium,medium_full-bodied,full-bodied_mouthfeel,mouthfeel_e,,,,,
Zinfandel,excellent_challenging,challenging_aromas,aromas_black,black_cherry,cherry_spice,spice_opening,opening_rich,rich_wild,wild_berry,berry_mineral,mineral_toasty,toasty_sage,sage_flavors,flavors_wrap,wrap_around,around_concentrated,concentrated_core,core_acidi,,,,,
Zinfandel,excellent_invitingly,invitingly_soft,soft_floral,floral_nose,nose_mountainous,mountainous_black-fruit,black-fruit_flavors,flavors_structure,structure_plenty,plenty_depth,depth_age,age_nicely,nicely_next,next_delicious,delicious_drink,drink_smart,smart_buy,,,,,,
Zinfandel,intriguing_note,note_cranberry-like,cranberry-like_fruit,fruit_sets,sets_offering,offering_track,track_complexing,complexing_elements,elements_sweet,sweet_oak,oak_anise,anise_dark,dark_chocolate,chocolate_tar,tar_contribute,contribute_distinction,distinct,,,,,,
Zinfandel,another_beautiful,beautiful_effort,effort_offers,offers_mountain,mountain_berry,berry_characteristics,characteristics_intermixed,intermixed_notes,notes_forest,forest_floor,floor_spice,spice_approachable,approachable_front,front_end-loaded,end-loaded_weigh,,,,,,,,
Zinfandel,another_iconic,iconic_site,site_creek,creek_tipping,tipping_scales,scales_alcohol,alcohol_displays,displays_plenty,plenty_boysenberry,boysenberry_blueberry,blueberry_black,black_cherry,cherry_fruit,fruit_notes,notes_healthy,healthy_dark,dark_ruby,ruby_pur,,,,,
Zinfandel,another_knock-out,knock-out_offering,offering_montafi,montafi_blend,blend_mixed,mixed_blacks,blacks_alicante,alicante_bouchet,bouchet_grand,grand_peloursin,peloursin_aubun,aubun_trousseau,trousseau_handful,handful_others,others_rich,rich_seamless,seamless,,,,,,
Zinfandel,another_outstanding,outstanding_value,value_deadly,deadly_cases,cases_aged,aged_oak,oak_opulent,opulent_delicious,delicious_sexy,sexy_full-throttle,full-throttle_boasting,boasting_briary,briary_peppery,peppery_mulberry,mulberry_black,black_cherry,cherry_f,,,,,,
Zinfandel,appealing_rustic,rustic_personality,personality_wild,wild_berry,berry_underbrush,underbrush_cracked,cracked_pepper,pepper_aromas,aromas_combine,combine_briary,briary_flavors,flavors_dried,dried_cherry,cherry_orange,orange_zest,zest_bitter,bitter_chocolate,,,,,,
Zinfandel,appealing_rustic,rustic_personality,personality_wild,wild_berry,berry_underbrush,underbrush_cracked,cracked_pepper,pepper_aromas,aromas_combine,combine_briary,briary_flavors,flavors_dried,dried_cherry,cherry_orange,orange_zest,zest_bitter,bitter_chocolate,,,,,,
Zinfandel,dogtown_one,one_seems,seems__let,_let_dogs,dogs_better,better_turley,turley_dense,dense_plum,plum_ruby-colored,ruby-colored_possesses,possesses_jammy,jammy_aromas,aromas_black,black_cherries,cherries_plums,plums_followed,followed_full-bodied,full-bodied_f,,,,,
Zinfandel,spectacular_effort,effort_tips,tips_scales,scales_lofty,lofty_alcohol,alcohol_elegant,elegant_offering,offering_portfolio,portfolio_possesses,possesses_plenty,plenty_finesse,finesse_certain,certain_lightness,lightness_gobs,gobs_berry,berry_fruit,fruit_tou,,,,,,
Zinfandel,barry_susan,susan_collier,collier_purchased,purchased_ferrari-carano,ferrari-carano_susan,susan_moved,moved_rosa,rosa_study,study_viticulture,viticulture_barry,barry_retired,retired_film,film_producer,producer_still,still_farms,farms_although,although_sus,,,,,,
Zinfandel,bedrock_saitone,saitone_jumps,jumps_glass,glass_juicy,juicy_dark,dark_cherries,cherries_violets,violets_cloves,cloves_rich,rich_sumptuous,sumptuous_saitone,saitone_boasts,boasts_stunning,stunning_depth,depth_richness,richness_excess,excess_weight,weight_s,,,,,
Zinfandel,big_ripe,ripe_long,long_essential,essential_blackberry,blackberry_fruit,fruit_cortina,cortina_generously,generously_filled,filled_succeeds,succeeds_strength,strength_balance,balance_richness,richness_quite,quite_full,full_body,body_always,always_alive,ali,,,,,
Zinfandel,big_ripe,ripe_long,long_essential,essential_blackberry,blackberry_fruit,fruit_cortina,cortina_generously,generously_filled,filled_succeeds,succeeds_strength,strength_balance,balance_richness,richness_quite,quite_full,full_body,body_always,always_alive,ali,,,,,
Zinfandel,black_cherry,cherry_plum,plum_smoke,smoke_dark,dark_spices,spices_licorice,licorice_notes,notes_inform,inform_bench,bench_possesses,possesses_striking,striking_focus,focus_salinity,salinity_play,play_powerful,powerful_yet,yet_mysterious,mysterious_persona,,,,,
Zinfandel,ponzo_edge,edge_russian,russian_river,river_includes,includes_block,block_core,core_cooled,cooled_fog,fog_incursion,incursion_drifts,drifts_upriver,upriver_though,though_much,much_deeper,deeper_closer,closer_sea,sea_fat,fat_black,black_cherry,cherry_tart,,,
Zinfandel,boysenberry_licorice,licorice_aromas,aromas_lead,lead_modest,modest_raspberry,raspberry_spice,spice_lead,lead_pencil,pencil_flavors,flavors_drink,drink_blend,blend_sourced,sourced_located,located_chalk,chalk_district,district_harris,harris_kratka,kratka_s,,,,,
Zinfandel,brian_mahoney,mahoney_drew,drew_make,make_delicious,delicious_oldest,oldest_saitone,saitone_planted,planted_youngest,youngest_bcd,bcd_planted,planted_raised,raised_almost,almost_exclusively,exclusively_older,older_barrels,barrels_cool,cool_fragrant,fragra,,,,,
Zinfandel,briary_rather,rather_rustic,rustic_notes,notes_wild,wild_berry,berry_mint,mint_loamy,loamy_underbrush,underbrush_drink,drink_county,county_gold,gold_remarkable,remarkable_old,old_vine,vine_enterprising,enterprising_vintners,vintners_like,like_folks,folks_,,,,
Zinfandel,briary_dried,dried_cherry,cherry_licorice,licorice_notes,notes_zesty,zesty_yet,yet_modest,modest_flavors,flavors_drink,,,,,,,,,,,,,,
Zinfandel,bright_dark,dark_red,red_exotic,exotic_candied,candied_aromas,aromas_strawberry,strawberry_pepper,pepper_sweet,sweet_dense,dense_peppery,peppery_red,red_berry,berry_spice,spice_cake,cake_flavors,flavors_expressive,expressive_varietally,varietally_accurate,,,,,
Zinfandel,bright_purple,purple_cherry,cherry_blackcurrant,blackcurrant_aromas,aromas_complemented,complemented_cracked,cracked_pepper,pepper_mocha,mocha_musky,musky_herbs,herbs_expressive,expressive_gently,gently_sweet,sweet_palate,palate_offering,offering_supple,s,,,,,,
Zinfandel,bright_red-ruby,red-ruby_aromas,aromas_currant,currant_orange,orange_peel,peel_clove,clove_juicy,juicy_penetrating,penetrating_complex,complex_notes,notes_briary,briary_berries,berries_cherry,cherry_pit,pit_bitter,bitter_chocolate,chocolate_coffee,coffee_,,,,,
Zinfandel,bright_red-ruby,red-ruby_pungent,pungent_aromas,aromas_black,black_raspberry,raspberry_mocha,mocha_pepper,pepper_spices,spices_densely,densely_packed,packed_high-toned,high-toned_blueberry,blueberry_liqueur,liqueur_boysenberry,boysenberry_flavors,flavors_,,,,,,,
Zinfandel,bright_red,red_aromas,aromas_flavors,flavors_red,red_berry,berry_preserves,preserves_white,white_pepper,pepper_silky,silky_sweet,sweet_pliant,pliant_slightly,slightly_jammy,jammy_character,character_good,good_finishing,finishing_cling,cling_easygoing,easy,,,,
Zinfandel,bright_red,red_vibrant,vibrant_aromas,aromas_red,red_berries,berries_cherry,cherry_brown,brown_spices,spices_strong,strong_undercurrent,undercurrent_smoky,smoky_minerals,minerals_fresh,fresh_finely,finely_etched,etched_strawberry,strawberry_raspberry,rasp,,,,,
Zinfandel,bright_ruby-red,ruby-red_classic,classic_aromas,aromas_blackberry,blackberry_blueberry,blueberry_violet,violet_cracked,cracked_black,black_pepper,pepper_enticing,enticing_oak,oak_spice,spice_powerful,powerful_sweet,sweet_smooth,smooth_mouth,mouth_texture,,,,,,
Zinfandel,bright_ruby-red,ruby-red_high-pitched,high-pitched_red,red_berries,berries_peppery,peppery_spices,spices_minerals,minerals_nose,nose_bright,bright_floral,floral_nuance,nuance_adding,adding_complexity,complexity_palate,palate_juicy,juicy_redcurrant,redcurr,,,,,,
Zinfandel,bright_ruby,ruby_fresh,fresh_cherry,cherry_dark,dark_berries,berries_highly,highly_perfumed,perfumed_nose,nose_offers,offers_sweet,sweet_blackberry,blackberry_cherry,cherry_compote,compote_flavors,flavors_hint,hint_floral,floral_pastilles,pastilles_zesty,,,,,
Zinfandel,bright_ruby,ruby_high-pitched,high-pitched_red,red_dark,dark_berry,berry_scents,scents_complicated,complicated_floral,floral_oils,oils_asian,asian_spices,spices_minerals,minerals_deeply,deeply_pitched,pitched_showing,showing_unlikely,unlikely_vivacity,viv,,,,,
Zinfandel,bright_ruby,ruby_spicy,spicy_cherry,cherry_blueberry,blueberry_scents,scents_complemented,complemented_notes,notes_vanilla,vanilla_lavender,lavender_peppery,peppery_spices,spices_plush,plush_juicy,juicy_palate,palate_offering,offering_intense,intense_dark,,,,,,
Zinfandel,bright_full,full_red,red_black,black_raspberry,raspberry_spices,spices_black,black_pepper,pepper_lifted,lifted_floral,floral_note,note_nose,nose_nicely,nicely_delineated,delineated_flavors,flavors_dark,dark_berries,berries_pepper,pepper_spices,spices_disp,,,,
Zinfandel,brothers_jake,jake_scot,scot_bilbro,bilbro_seem,seem_breathed,breathed_new,new_life,life_marietta,marietta_one,one_sonoma,sonoma_historic,historic_wineries,wineries_bilbros,bilbros_new,new_nv,nv_christo,christo_red,red_nv,nv_arm_,arm__features,features_va,,
Zinfandel,stunning_great,great_value,value_boot,boot_exuberant,exuberant_juicy,juicy_ripe,ripe_core,core_bursting,bursting_personality,personality_intensity,intensity_pure,pure_pleasure,pleasure_close,close_eyes,eyes_anywhere,anywhere_else,else_world,world_sell,sel,,,,
Zinfandel,papera_red,red_fruit,fruit_lifted,lifted_aromatics,aromatics_silky,silky_tannins,tannins_highly,highly_representative,representative_varietally,varietally_expressive,expressive_utterly,utterly_convincing,convincing_exotic,exotic_dried,dried_roses,roses_mi,,,,,,,
Zinfandel,cassis_dried,dried_wild,wild_berry,berry_balsamic,balsamic_raspberry,raspberry_syrup,syrup_flavors,flavors_offer,offer_good,good_concentration,concentration_firm,firm_tannins,tannins_kick,kick_finish,finish_new,new_oak,oak_kept,kept_just,just_richly,richl,,,
Zinfandel,classic_drinking,drinking_roasted,roasted_grilled,grilled_meats,meats_poultry,poultry_sourced,sourced_preston,preston_sites,sites_famous,famous_rocky,rocky_calcareous,calcareous_soils,soils_low-yielding,low-yielding_biker,biker_densely,densely_concentrate,,,,,,,
Zinfandel,classic_rich,rich_robust,robust_high,high_alcohol,alcohol_enormously,enormously_ripe,ripe_blackberry,blackberry_cherry,cherry_raspberry,raspberry_fruit,fruit_flavors,flavors_sprinkled,sprinkled_pepper,pepper_cinnamon,cinnamon_clove,clove_spices,spices_ful,,,,,,
Zinfandel,clean_lightly,lightly_toasty,toasty_moderately,moderately_fruity,fruity_sights,sights_set,set_ripe,ripe_plums,plums_berries,berries_no-nonsense,no-nonsense_offering,offering_steers,steers_clear,clear_excess,excess_reliant,reliant_oak,oak_wins,wins_nod,nod,,,,
Zinfandel,crisp_juicy,juicy_raspberry,raspberry_cinnamon,cinnamon_flavors,flavors_appealing,appealing_tart,tart_blueberry,blueberry_fresh,fresh_sage,sage_spice,spice_notes,notes_drink,drink_cases,cases_tasting,tasting_highlights,highlights_sourced,sourced_borkow,bo,,,,,
Zinfandel,daryl_groom,groom_making,making_livermore,livermore_mostly,mostly_doubt,doubt_big,big_every,every_way-15,way-15_alcohol,alcohol_big,big_tannins,tannins_big,big_black,black_spicy,spicy_fruit,fruit_flavors,flavors_hiding,hiding_definitely,definitely_needs,n,,,
Zinfandel,deep_well-structured,well-structured_smoky,smoky_wild,wild_berry,berry_aromas,aromas_layered,layered_black,black_cherry,cherry_cracked,cracked_pepper,pepper_loamy,loamy_earth,earth_flavors,flavors_wrapped,wrapped_ripe,ripe_firm,firm_tannins,tannins_best,b,,,,
Zinfandel,deep_red,red_sweet,sweet_dark,dark_berry,berry_scents,scents_complicated,complicated_musky,musky_herbs,herbs_dried,dried_flowers,flowers_minerals,minerals_suave,suave_undercurrent,undercurrent_oak,oak_spice,spice_contributing,contributing_sweetness,sweetn,,,,,
Zinfandel,deep_ruby-red,ruby-red_vivid,vivid_red,red_dark,dark_berry,berry_aromas,aromas_complemented,complemented_dusty,dusty_floral,floral_mineral,mineral_notes,notes_suave,suave_rose,rose_quality,quality_gaining,gaining_power,power_air,air_deep,deep_cassis,cassi,,,
Zinfandel,deep_ruby,ruby_complex,complex_spice-tinged,spice-tinged_bouquet,bouquet_evokes,evokes_ripe,ripe_cherry,cherry_boysenberry,boysenberry_smoke,smoke_licorice,licorice_nuances,nuances_background,background_fleshy,fleshy_supple,supple_texture,texture_offering,,,,,,,
Zinfandel,deep_ruby,ruby_highly,highly_aromatic,aromatic_nose,nose_displays,displays_ripe,ripe_cherry,cherry_lavender,lavender_spicecake,spicecake_scents,scents_complicated,complicated_notes,notes_cocoa,cocoa_powder,powder_anise,anise_deeply,deeply_pitched,pitched_,,,,,
Zinfandel,deep_ruby,ruby_dried,dried_cherry,cherry_redcurrant,redcurrant_aromas,aromas_show,show_good,good_energy,energy_hint,hint_spiciness,spiciness_firm,firm_focused,focused_palate,palate_offering,offering_bitter,bitter_cherry,cherry_cracked,cracked_pepper,peppe,,,,
Zinfandel,deep_ruby,ruby_fresh,fresh_red,red_blackcurrant,blackcurrant_aromas,aromas_complicated,complicated_cinnamon,cinnamon_mace,mace_dried,dried_rose,rose_expand,expand_air,air_tangy,tangy_finely,finely_etched,etched_red,red_berry,berry_flavors,flavors_framed,f,,,
Zinfandel,deep_bright,bright_ruby-red,ruby-red_pungent,pungent_aromas,aromas_sappy,sappy_red,red_berries,berries_black,black_cherry,cherry_licorice,licorice_underbrush,underbrush_flamboyant,flamboyant_exotic,exotic_deeply,deeply_spicy,spicy_flavors,flavors_orange,o,,,,,
Zinfandel,deep_plush,plush_inviting,inviting_bench,bench_wraps,wraps_around,around_palate,palate_dark,dark_red,red_black,black_fruit,fruit_along,along_typical,typical_dry,dry_creek,creek_spice,spice_underbrush,underbrush_notes,notes_tannins,tannins_bit,bit_firm,fir,,
Zinfandel,dense_powerful,powerful_blackberry,blackberry_sage,sage_olive,olive_aromas,aromas_lead,lead_deep,deep_slightly,slightly_rustic,rustic_flavors,flavors_huckleberry,huckleberry_white,white_pepper,pepper_tannins,tannins_bit,bit_untamed,untamed_needs,needs_tim,,,,,
Zinfandel,dense_structure,structure_shows,shows_finesse,finesse_toasty,toasty_black,black_cherry,cherry_grilled,grilled_anise,anise_aromas,aromas_lead,lead_ripe,ripe_zesty,zesty_flavors,flavors_blackberry,blackberry_espresso,espresso_fresh,fresh_pepper,pepper_best,,,,,
Zinfandel,densely_structured,structured_full,full_character,character_offering,offering_bold,bold_cherry,cherry_licorice,licorice_aromas,aromas_lead,lead_layered,layered_flavors,flavors_savory,savory_plum,plum_grilled,grilled_herb,herb_asian,asian_spice,spice_finis,,,,,
Zinfandel,direct_easygoing,easygoing_tastes,tastes_blackberry,blackberry_bacon,bacon_clove,clove_pepper,pepper_oak,oak_tame,tame_ready,ready_drink,drink_zesty,zesty_modest,modest_dried,dried_cherry,cherry_spicy,spicy_herb,herb_licorice,licorice_flavors,flavors_drin,,,,
Zinfandel,delicious_transparent,transparent_expressive,expressive_contemporary,contemporary_many,many_bursts,bursts_glass,glass_savory,savory_fruit,fruit_stars,stars_true,true_form,form_latest,latest_storybook,storybook_mountain,mountain_goes,goes_fruity,fruity_pre,,,,,,
Zinfandel,earning_nod,nod_sheer,sheer_richness,richness_rather,rather_keenly,keenly_defined,defined_fruit,fruit_latest,latest_cortina,cortina_big,big_impressively,impressively_filled,filled_makes,makes_apologies,apologies_ripeness,ripeness_said,said_quite,quite_nic,,,,,
Zinfandel,easton_largest-production,largest-production_earliest,earliest_exhibits,exhibits_mushroomy,mushroomy_earth,earth_tones,tones_around,around_core,core_baked,baked_plum,plum_leathery,leathery_spice,spice_soft,soft_round,round_accessible,accessible_ready,read,,,,,,
Zinfandel,even_better,better_deadly,deadly_hugely,hugely_popular,popular_spends,spends_oak,oak_sexy,sexy_endearing,endearing_offers,offers_deep,deep_ruby,ruby_purple,purple_color,color_full-bodied,full-bodied_corpulent,corpulent_flavors,flavors_abundant,abundant_be,,,,,
Zinfandel,explosive_racy,racy_core,core_judge,judge_bell,bell_bursts,bursts_glass,glass_exciting,exciting_pomegranate,pomegranate_cloves,cloves_plums,plums_leather,leather_spices,spices_menthol,menthol_impresses,impresses_depth,depth_volume,volume_balance,balance_e,,,,,
Zinfandel,wetzel_sin,sin_comes,comes_throughout,throughout_floor,floor_benchlands,benchlands_name,name_might,might_suggest,suggest_excess,excess_excessive,excessive_fact,fact_quite,quite_clean,clean_balanced,balanced_mouthwatering,mouthwatering_acidity,acidity_carr,,,,,,
Zinfandel,floral_raspberry,raspberry_spicy,spicy_cinnamon,cinnamon_aromas,aromas_lead,lead_sleek,sleek_layered,layered_flavors,flavors_cherry,cherry_fresh,fresh_sage,sage_white,white_pepper,pepper_drink,drink_rockpile,rockpile_dry,dry_creek,creek_contributed,contri,,,,
Zinfandel,part_deep,deep_generous,generous_much,much_keyed,keyed_berrylike,berrylike_fruit,fruit_comes,comes_nice,nice_measure,measure_complementary,complementary_sweet,sweet_oak,oak_component,component_manifest,manifest_solid,solid_sense,sense_structure,structure_,,,,,
Zinfandel,row_turley,turley_turned,turned_dogs,dogs_loose,loose_dogtown,dogtown_finest,finest_ever,ever_tasted,tasted_offering,offering_tips,tips_scales,scales_whopping,whopping_alcohol,alcohol_well-hidden,well-hidden_beneath,beneath_extravagantly,extravagantly_ric,,,,,,
Zinfandel,excellent_values,values_buehler,buehler_include,include_favorite,favorite_red,red_napa-sourced,napa-sourced_represents,represents_cases,cases_exhibits,exhibits_peppery,peppery_meaty,meaty_characteristics,characteristics_along,along_underbrush,underbrush_s,,,,,,,,
Zinfandel,maytag_started,started_planting,planting_mayacamas,mayacamas_followed,followed_along,along_newer,newer_plantings,plantings_provide,provide_fragrant,fragrant_elegant,elegant_blend,blend_heady,heady_without,without_extracted,extracted_lending,lending_comple,,,,,,,
Zinfandel,old_planted,planted_rocky,rocky_leathery,leathery_zesty,zesty_cedar,cedar_black,black_pepper,pepper_balanced,balanced_structured,structured_builds,builds_goes,goes_finishing,finishing_heavier,heavier_presence,presence_tannins,tannins_black,black_olive,oli,,,,,
Zinfandel,famous_rosenblum,rosenblum_cellars,cellars_sold,sold_opaque,opaque_ruby,ruby_purple-tinged,purple-tinged_church,church_achieved,achieved_whopping,whopping_alcohol,alcohol_reveals,reveals_lot,lot_nuances,nuances_pepper,pepper_spice,spice_red,red_black,blac,,,,,
Zinfandel,dry_creek,creek_composed,composed_rest,rest_dollop,dollop_aged,aged_oak,oak_barrels,barrels_new,new_another,another_seductive,seductive_captivating,captivating_effort,effort_unti,unti_deep,deep_ruby,ruby_purple,purple_color,color_followed,followed_notes,n,,,
Zinfandel,grgich_northeast-facing,northeast-facing_near,near_petrified,petrified_forest,forest_road,road_sour,sour_plum,plum_scent,scent_along,along_tannins,tannins_feel,feel_polished,polished_supple,supple_sophisticated,sophisticated_cool,cool_build,build_richness,,,,,,
Zinfandel,rockpile_botticelli,botticelli_reveals,reveals_slightly,slightly_acids,acids_well,well_briary,briary_mountain,mountain_berry-styled,berry-styled_fruit,fruit_tangy,tangy_spicy,spicy_headiness,headiness_full-bodied,full-bodied_mouthfeel,mouthfeel_impressive,,,,,,,,
Zinfandel,fully_ripe,ripe_wide,wide_open,open_nothing,nothing_held,held_reserve,reserve_follows,follows_style,style_balanced,balanced_fruity,fruity_even,even_showing,showing_fair,fair_bit,bit_heat,heat_like,like_partner,partner_shamrock,shamrock_stays,stays_fixed,f,,
Zinfandel,george_hendry,hendry_helped,helped_farm,farm_brandlin,brandlin_mount,mount_veeder,veeder_took,took_cuttings,cuttings_old-vine,old-vine_property,property_sold,sold_grafted,grafted_budwood,budwood_onto,onto_george,george_rootstock,rootstock_benchland,benchl,,,,,
Zinfandel,glass-staining_ruby,ruby_aromas,aromas_flavors,flavors_raspberry,raspberry_anise,anise_black,black_tea,tea_candied,candied_violet,violet_juicy,juicy_precise,precise_palate,palate_offering,offering_gently,gently_sweet,sweet_red,red_fruit,fruit_flavors,flav,,,,
Zinfandel,glass-staining_ruby,ruby_pungent,pungent_aromas,aromas_flavors,flavors_sultana,sultana_raisin,raisin_raspberry,raspberry_jam,jam_maple,maple_syrup,syrup_dense,dense_chewy,chewy_texture,texture_slightly,slightly_warm,warm_red,red_fruit,fruit_compote,compot,,,,
Zinfandel,glass-staining_ruby,ruby_ripe,ripe_cherry,cherry_blackberry,blackberry_aromas,aromas_complicated,complicated_suggestions,suggestions_mace,mace_star,star_anise,anise_smoky,smoky_herbs,herbs_sweet,sweet_dark,dark_fruit,fruit_flavors,flavors_pick,pick_refres,,,,,
Zinfandel,good_bright,bright_medium,medium_red,red_perfumed,perfumed_aromas,aromas_red,red_berries,berries_spices,spices_pungent,pungent_orange,orange_zest,zest_juicy,juicy_spicy,spicy_bright,bright_lean,lean_side,side_distinctly,distinctly_red-fruity,red-fruity_da,,,,
Zinfandel,good_bright,bright_medium,medium_red,red_tighter,tighter_less,less_expressive,expressive_nose,nose_juvenile,juvenile_hinting,hinting_darker,darker_fruit,fruit_character,character_silky,silky_fleshy,fleshy_mouth,mouth_less,less_exuberant,exuberant_note,not,,,,
Zinfandel,good_bright,bright_medium,medium_ruby,ruby_liqueur-like,liqueur-like_aroma,aroma_blackberry,blackberry_boasts,boasts_strong,strong_fruit,fruit_decent,decent_acidity,acidity_finishes,finishes_substantial,substantial_tannins,,,,,,,,,
Zinfandel,good_bright,bright_red-ruby,red-ruby_color,color_lively,lively_aromas,aromas_black,black_fruits,fruits_licorice,licorice_bitter,bitter_chocolate,chocolate_creamy,creamy_pliant,pliant_middle,middle_palate,palate_nicely,nicely_concentrated,concentrated_swee,,,,,,
Zinfandel,good_bright,bright_red-ruby,red-ruby_aromas,aromas_black,black_cherry,cherry_crushed,crushed_pepper,pepper_show,show_almost,almost_exotic,exotic_aspect,aspect_offers,offers_compelling,compelling_sweetness,sweetness_black,black_cherry,cherry_dark,dark_berr,,,,,
Zinfandel,good_bright,bright_red,red_crushed,crushed_cherry,cherry_cranberry,cranberry_bright,bright_nose,nose_juicy,juicy_spicy,spicy_perfumed,perfumed_bomb,bomb_red,red_fruits,fruits_mouth,mouth_past,past_young-vines,young-vines_blend,blend_superb,superb_value,va,,,
Zinfandel,good_deep,deep_ruby,ruby_extravagant,extravagant_aromas,aromas_framboise,framboise_smoke,smoke_truffle,truffle_tobacco,tobacco_chocolate,chocolate_strong,strong_forest,forest_floor,floor_notes,notes_highly,highly_concentrated,concentrated_less,less_expans,,,,,,
Zinfandel,good_full,full_medium,medium_red,red_slightly,slightly_liqueur-like,liqueur-like_aromas,aromas_red,red_cherry,cherry_plum,plum_herbs,herbs_spices,spices_lifted,lifted_peppery,peppery_nuance,nuance_supple,supple_spicy,spicy_midweight,midweight_ripe,ripe_ac,,,,
Zinfandel,good_full,full_red,red_perfumed,perfumed_aromas,aromas_red,red_berries,berries_clove,clove_pepper,pepper_dense,dense_spicy,spicy_intense,intense_brisk,brisk_acidity,acidity_giving,giving_verve,verve_delicacy,delicacy_extending,extending_flavors,flavors_sa,,,,
Zinfandel,good_medium,medium_red,red_brambly,brambly_raspberry,raspberry_currant,currant_tobacco,tobacco_aromas,aromas_complicated,complicated_hints,hints_dill,dill_dried,dried_flowers,flowers_almost,almost_wonderfully,wonderfully_sweet,sweet_velvety-deep,velvety-d,,,,,,
Zinfandel,good_medium,medium_ruby-purple,ruby-purple_high-pitched,high-pitched_perfumed,perfumed_aromas,aromas_raspberry,raspberry_liqueur,liqueur_eucalyptus,eucalyptus_oil,oil_cola,cola_mint,mint_resiny,resiny_quite,quite_subtle,subtle_juicy,juicy_intensely,intens,,,,,,
Zinfandel,gushes_rich,rich_powerful,powerful_fruit,fruit_offering,offering_aromas,aromas_wild,wild_berry,berry_nutmeg,nutmeg_cinnamon,cinnamon_complex,complex_flavors,flavors_cherry,cherry_pie,pie_white,white_pepper,pepper_licorice,licorice_great,great_package,pack,,,,
Zinfandel,lively_deeply,deeply_filled,filled_hits,hits_right,right_varietal,varietal_marks,marks_without,without_making,making_concessions,concessions_over-the,over-the_top,top_ripeness,ripeness_point,point_bright,bright_well-balanced,well-balanced_plenty,plenty_es,,,,,,
Zinfandel,soft_slightly,slightly_plush,plush_approachable,approachable_whose,whose_mix,mix_milk,milk_chocolate,chocolate_ripe,ripe_berries,berries_gentle,gentle_tannins,tannins_puts,puts_track,track_success,success_bit,bit_different,different_expected,expected_give,,,,,
Zinfandel,solid_slightly,slightly_sinewy,sinewy_look,look_hits,hits_mark,mark_terms,terms_defined,defined_blackberry,blackberry_fruit,fruit_spice,spice_structure,structure_big,big_well-balanced,well-balanced_never,never_threatens,threatens_excess,excess_fairly,fair,,,,,
Zinfandel,marvelous_proof,proof_high,high_ripeness,ripeness_fine,fine_balance,balance_need,need_mutually,mutually_exclusive,exclusive_checks,checks_alcohol,alcohol_deep,deep_defined,defined_fruit,fruit_carefully,carefully_structured,structured_survey,survey_simply,,,,,,
Zinfandel,good_lusty,lusty_full-bodied,full-bodied_spicy,spicy_floods,floods_mouth,mouth_flavors,flavors_blackberries,blackberries_blueberries,blueberries_currants,currants_tobacco,tobacco_milk,milk_chocolate,chocolate_pepper,pepper_anise,anise_super,super_barbecue,,,,,,,
Zinfandel,actually_preferred,preferred_bigger,bigger_production,production_less,less_expensive,expensive_cases,cases_blend,blend_largely,largely_russian,russian_river,river_areas,areas_achieved,achieved_nearly,nearly_natural,natural_alcohol,alcohol_possesses,posses,,,,,,
Zinfandel,like_fruity,fruity_black,black_pepper,pepper_character,character_red,red_full,full_bodied,bodied_plenty,plenty_fruit,fruit_silky,silky_finish,finish_drink,drink_dense,dense_rather,rather_rustic,rustic_firm,firm_black,black_cherry,cherry_spice,spice_cedar,,,
